Date,share35,Master,Debt,Deposits,share20,share65,Thaishare,estate,abroadshare,abroadDebt,gold,active,vayu
16/03/2563,26.0216,24.6527,21.7075,19.8,23.951,26.5132,16.51,,,,,,"395,623,309,957.30"
13/03/2563,26.236,24.7283,21.6706,19.7995,24.0459,26.9096,17.6908,,,,,,"396,987,729,657.39"
03/12/2563,26.3116,24.8511,21.772,19.801,24.11,26.9416,17.3968,,,,,,"398,946,812,378.11"
03/11/2563,26.8212,25.133,21.8491,19.8014,24.3785,27.7482,19.2275,,,,,,"403,666,614,547.91"
03/10/2563,26.9295,25.1916,21.8718,19.8005,24.4323,27.9132,19.4843,,,,,,"404,689,113,932.04"
03/09/2563,26.9778,25.2677,21.906,19.7993,24.4624,27.9567,19.2704,,,,,,"405,908,638,087.49"
03/06/2563,27.3084,25.3946,21.8392,19.7973,24.6029,28.6306,20.9609,,,,,,"408,157,710,261.60"
03/05/2563,27.4304,25.4469,21.8184,19.7963,24.6594,28.8752,21.3533,,,,,,"409,078,497,419.30"
03/04/2563,27.418,25.4353,21.8355,19.7961,24.659,28.839,21.1999,,,,,,"408,900,500,773.01"
03/03/2563,27.3133,25.3523,21.7641,19.794,24.5823,28.7263,21.124,,,,,,"407,591,508,784.32"
03/02/2563,27.2167,25.3016,21.778,19.7932,24.5471,28.553,20.5214,,,,,,"406,748,649,278.36"
28/02/2563,27.1713,25.2854,21.7533,19.7875,24.5161,28.4816,20.5477,,,,,,"406,475,957,818.12"
27/02/2563,27.386,25.4073,21.7671,19.787,24.6219,28.8426,21.3775,,,,,,"408,518,120,711.97"
26/02/2563,27.4803,25.4657,21.7755,19.7863,24.669,29.0408,20.9032,,,,,,"409,492,125,265.18"
25/02/2563,27.6052,25.5222,21.7558,19.7856,24.7242,29.2598,21.9597,,,,,,"407,796,652,481.89"
24/02/2563,27.6866,25.5739,21.7622,19.7852,24.7705,29.4217,21.8409,,,,,,"408,665,897,959.57"
21/02/2563,27.9184,25.6929,21.7464,19.7832,24.8804,29.8647,22.7586,,,,,,"410,697,347,426.90"
20/02/2563,27.8762,25.6609,21.7304,19.7823,24.852,29.8267,22.6836,,,,,,"410,211,437,785.31"
19/02/2563,27.8501,25.6325,21.7169,19.7816,24.8363,29.7912,22.8987,,,,,,"409,787,548,049.91"
18/02/2563,27.8412,25.6312,21.7269,19.7808,24.8292,29.7637,22.9338,,,,,,"409,790,943,655.62"
17/02/2563,27.8404,25.6203,21.6959,19.7801,24.8221,29.7927,23.1201,,,,,,"409,647,999,037.02"
14/02/2563,27.8169,25.598,21.6709,19.7787,24.8047,29.7794,23.0688,,,,,,"409,318,133,200.67"
13/02/2563,27.7908,25.5739,21.6533,19.7781,24.7877,29.7523,23.1342,,,,,,"408,958,258,033.41"
02/12/2563,27.7937,25.5656,21.6318,19.7773,24.7804,29.7762,23.2422,,,,,,"408,866,978,667.58"
02/11/2563,27.7587,25.5515,21.6417,19.7768,24.7658,29.6921,22.9755,,,,,,"408,659,717,389.06"
02/07/2563,27.7706,25.5647,21.6488,19.7745,24.7725,29.6928,23.1776,,,,,,"408,897,897,135.58"
02/06/2563,27.7237,25.5234,21.6199,19.773,24.7395,29.6477,23.1985,,,,,,"408,279,434,048.55"
02/05/2563,27.6666,25.4811,21.6022,19.7718,24.7032,29.5574,23.1901,,,,,,"407,625,711,998.53"
02/04/2563,27.6043,25.4341,21.5897,19.7698,24.6653,29.4532,22.9847,,,,,,"406,891,487,283.39"
02/03/2563,27.5243,25.3919,21.5964,19.7692,24.6272,29.282,22.6375,,,,,,"406,203,980,975.81"
31/01/2563,27.5097,25.3811,21.5814,19.7668,24.616,29.2905,22.8408,,,,,,"406,061,039,240.76"
30/01/2563,27.5395,25.3952,21.5604,19.7628,24.6245,29.3857,22.9813,,,,,,"406,309,726,302.96"
29/01/2563,27.504,25.372,21.5486,19.7619,24.6031,29.357,22.9943,,,,,,"405,952,141,168.07"
28/01/2563,27.4474,25.3342,21.5378,19.7611,24.5712,29.2739,22.8079,,,,,,"402,685,886,589.68"
27/01/2563,27.4285,25.3285,21.5453,19.7601,24.5622,29.2282,22.9249,,,,,,"402,627,288,296.16"
24/01/2563,27.5541,25.3894,21.5263,19.7577,24.6175,29.482,23.6375,,,,,,"403,697,823,089.95"
23/01/2563,27.563,25.3886,21.5183,19.7566,24.6187,29.5158,23.7194,,,,,,"403,720,074,932.14"
22/01/2563,27.5658,25.3873,21.5104,19.756,24.62,29.533,23.7552,,,,,,"403,752,411,852.64"
21/01/2563,27.5555,25.3761,21.5061,19.7551,24.612,29.5246,23.7699,,,,,,"403,586,214,663.63"
20/01/2563,27.5885,25.3891,21.4938,19.7542,24.6271,29.6009,23.9963,,,,,,"403,860,322,010.14"
17/01/2563,27.6118,25.3992,21.4863,19.7525,24.6359,29.6467,24.22,,,,,,"404,060,497,585.28"
16/01/2563,27.5881,25.3883,21.5055,19.7517,24.6248,29.5807,24.1555,,,,,,"403,906,556,384.27"
15/01/2563,27.5415,25.3631,21.5117,19.7508,24.6068,29.493,23.9338,,,,,,"403,510,171,096.87"
14/01/2563,27.5387,25.3597,21.5157,19.75,24.6067,29.4805,24.0174,,,,,,"403,484,045,121.05"
13/01/2563,27.5282,25.3517,21.5179,19.7491,24.5956,29.4591,24.0502,,,,,,"403,391,105,771.87"
01/10/2563,27.481,25.3223,21.5178,19.7466,24.5662,29.3638,23.9935,,,,,,"402,971,894,894.89"
01/09/2563,27.4693,25.31,21.5065,19.7459,24.5547,29.3571,24.0075,,,,,,"402,826,628,920.10"
01/08/2563,27.4321,25.2947,21.5264,19.7453,24.5423,29.2627,23.7448,,,,,,"402,585,978,813.50"
01/07/2563,27.4485,25.3082,21.5283,19.7443,24.549,29.2635,24.0943,,,,,,"402,861,596,255.98"
01/06/2563,27.4278,25.2946,21.5287,19.7437,24.5375,29.2319,23.8824,,,,,,"402,661,691,849.32"
01/03/2563,27.4515,25.3005,21.5068,19.7411,24.5386,29.2915,24.2299,,,,,,"402,796,681,067.98"
01/02/2563,27.4426,25.2891,21.4843,19.7399,24.5312,29.3081,24.2557,,,,,,"402,654,861,304.44"
30/12/2562,27.3197,25.2041,21.4614,19.7368,24.4628,29.0981,23.9872,,,,,,"401,313,581,847.78"
27/12/2562,27.3394,25.214,21.4594,19.7345,24.4679,29.1588,23.9657,,,,,,"401,512,797,105.25"
26/12/2562,27.3308,25.2047,21.4608,19.7336,24.4583,29.1409,23.9867,,,,,,"401,405,567,398.56"
25/12/2562,27.2965,25.179,21.453,19.7324,24.4381,29.085,23.9227,,,,,,"400,994,224,668.18"
24/12/2562,27.2827,25.1708,21.448,19.7315,24.4307,29.0677,23.8555,,,,,,"398,199,807,343.45"
23/12/2562,27.2937,25.1746,21.4309,19.7306,24.4387,29.1024,23.9807,,,,,,"398,319,353,166.10"
20/12/2562,27.2649,25.149,21.421,19.7283,24.4157,29.0607,23.9422,,,,,,"397,933,159,725.28"
19/12/2562,27.2569,25.1432,21.4184,19.7274,24.4114,29.0429,23.9528,,,,,,"397,899,568,042.11"
18/12/2562,27.2265,25.1219,21.4179,19.7264,24.3941,28.9853,23.8589,,,,,,"397,578,984,794.89"
17/12/2562,27.1669,25.0836,21.4119,19.7255,24.359,28.8943,23.5751,,,,,,"397,002,973,554.86"
16/12/2562,27.1553,25.0718,21.4022,19.7247,24.3498,28.8901,23.5495,,,,,,"396,866,089,908.83"
13/12/2562,27.1599,25.0605,21.3975,19.7221,24.347,28.8664,23.8833,,,,,,"396,728,999,229.66"
12/12/2562,27.1129,25.0299,21.4087,19.7214,24.3226,28.7633,23.7358,,,,,,"396,270,320,317.86"
12/11/2562,27.0922,25.0263,21.4053,19.7203,24.3173,28.7201,23.5395,,,,,,"396,251,602,386.60"
12/09/2562,27.1047,25.0415,21.3956,19.7188,24.3292,28.7418,23.5519,,,,,,"396,547,537,813.87"
12/06/2562,27.1258,25.06,21.3949,19.716,24.3439,28.7796,23.5957,,,,,,"396,896,368,456.84"
12/04/2562,27.0984,25.0315,21.3963,19.7144,24.3261,28.7007,23.6831,,,,,,"396,468,351,222.25"
12/03/2562,27.071,25.0079,21.3816,19.7135,24.3122,28.6668,23.7034,,,,,,"396,147,139,522.95"
12/02/2562,27.0861,25.0159,21.3674,19.7126,24.3173,28.711,23.7515,,,,,,"396,325,201,901.67"
29/11/2562,27.15,25.0534,21.3657,19.7098,24.3454,28.8246,24.0608,,,,,,"396,989,625,790.70"
28/11/2562,27.169,25.0611,21.3538,19.709,24.3513,28.8758,24.1931,,,,,,"397,171,827,551.30"
27/11/2562,27.1864,25.0689,21.3508,19.7081,24.3577,28.8993,24.332,,,,,,"397,315,019,083.33"
26/11/2562,27.1629,25.0492,21.3456,19.7072,24.3425,28.8576,24.3359,,,,,,"394,435,617,105.95"
25/11/2562,27.1644,25.0468,21.3383,19.7063,24.3416,28.8603,24.4518,,,,,,"394,458,921,420.76"
22/11/2562,27.0881,24.9956,21.3301,19.7037,24.3039,28.7333,24.2022,,,,,,"393,660,304,998.79"
21/11/2562,27.0867,24.9986,21.3421,19.7029,24.3034,28.7135,24.1109,,,,,,"393,785,799,948.08"
20/11/2562,27.1039,25.011,21.3398,19.702,24.3122,28.753,24.1662,,,,,,"394,025,817,683.68"
19/11/2562,27.1209,25.0174,21.3276,19.7012,24.3179,28.8017,24.3231,,,,,,"394,258,536,128.79"
18/11/2562,27.1141,25.0098,21.3212,19.7003,24.311,28.7926,24.3569,,,,,,"394,186,845,446.60"
15/11/2562,27.0841,24.987,21.3173,19.6986,24.2939,28.7444,24.2541,,,,,,"393,872,450,968.11"
14/11/2562,27.07,24.9724,21.3158,19.6977,24.288,28.7051,24.3114,,,,,,"393,691,678,535.22"
13/11/2562,27.0904,24.9855,21.3107,19.6968,24.2974,28.7471,24.3922,,,,,,"393,943,838,000.29"
11/12/2562,27.1256,25.0138,21.3133,19.696,24.3158,28.7978,24.541,,,,,,"394,442,996,960.68"
11/11/2562,27.1048,25.001,21.3126,19.695,24.3032,28.7639,24.4835,,,,,,"394,313,309,003.74"
11/08/2562,27.1587,25.0346,21.317,19.6923,24.3285,28.8514,24.7405,,,,,,"394,910,251,850.05"
11/07/2562,27.1988,25.0694,21.3397,19.6915,24.3566,28.8877,24.8279,,,,,,"395,528,891,919.45"
11/06/2562,27.1583,25.0479,21.3482,19.6906,24.333,28.8061,24.5519,,,,,,"395,203,304,931.11"
11/05/2562,27.1284,25.0211,21.3228,19.6891,24.3106,28.7685,24.6067,,,,,,"394,834,285,614.07"
11/04/2562,27.143,25.0391,21.3373,19.6882,24.3238,28.7762,24.5371,,,,,,"395,144,856,050.55"
11/01/2562,27.0588,24.9861,21.3325,19.6855,24.2762,28.6398,24.0915,,,,,,"394,359,446,935.15"
31/10/2562,27.0381,24.9632,21.3194,19.6846,24.2628,28.6055,24.1895,,,,,,"394,061,497,745.85"
30/10/2562,27.0479,24.9683,21.3175,19.6835,24.2664,28.6341,24.2538,,,,,,"394,242,257,069.08"
29/10/2562,26.9682,24.9191,21.3124,19.6825,24.2239,28.5027,23.9926,,,,,,"393,516,788,350.06"
28/10/2562,26.9828,24.9299,21.3267,19.6816,24.2319,28.512,24.0082,,,,,,"391,182,945,010.40"
25/10/2562,26.9571,24.9149,21.3307,19.6789,24.2199,28.4495,23.9214,,,,,,"391,025,709,598.50"
24/10/2562,27.0018,24.9371,21.3239,19.6782,24.2433,28.5167,24.2655,,,,,,"391,459,723,871.56"
22/10/2562,26.999,24.9264,21.3093,19.6764,24.2377,28.513,24.4142,,,,,,"391,518,119,094.07"
21/10/2562,26.9912,24.9233,21.3126,19.6755,24.2343,28.5067,24.2934,,,,,,"391,632,247,640.45"
18/10/2562,27.0072,24.9317,21.3133,19.6735,24.2428,28.5196,24.4327,,,,,,"391,913,871,416.81"
17/10/2562,27.0322,24.9479,21.3103,19.6725,24.2566,28.5723,24.4778,,,,,,"392,336,121,240.77"
16/10/2562,27.0498,24.962,21.3233,19.6721,24.2687,28.5753,24.5523,,,,,,"392,684,885,262.42"
15/10/2562,27.0397,24.9593,21.3233,19.6708,24.2645,28.5592,24.4468,,,,,,"392,874,830,023.16"
10/11/2562,27.0166,24.942,21.3268,19.6673,24.2517,28.5052,24.4407,,,,,,"392,713,549,067.16"
10/10/2562,26.9512,24.9059,21.3384,19.6665,24.224,28.362,24.1559,,,,,,"392,433,805,723.25"
10/09/2562,26.948,24.8989,21.3434,19.6656,24.2202,28.3325,24.2924,,,,,,"392,776,761,884.00"
10/08/2562,26.9222,24.8844,21.3418,19.6646,24.209,28.2773,24.2063,,,,,,"392,884,363,915.66"
10/07/2562,26.9739,24.9209,21.3449,19.6638,24.2343,28.3876,24.2326,,,,,,"393,773,128,400.41"
10/04/2562,26.9494,24.9088,21.3439,19.661,24.2249,28.3581,24.077,,,,,,"393,956,164,453.84"
10/03/2562,26.9381,24.8943,21.337,19.6604,24.2188,28.3231,24.151,,,,,,"394,243,596,592.18"
10/02/2562,26.915,24.8699,21.3249,19.6594,24.2016,28.2784,24.204,,,,,,"394,142,721,935.82"
10/01/2562,27,24.9261,21.3279,19.6586,24.2453,28.4403,24.4088,,,,,,"417,997,744,986.71"
30/09/2562,27.0504,24.9565,21.3311,19.6578,24.2725,28.5389,24.5923,,,,,,"418,532,217,647.91"
27/09/2562,27.066,24.9629,21.3252,19.6546,24.2787,28.5665,24.6943,,,,,,"418,657,503,482.37"
26/09/2562,27.0671,24.9659,21.3253,19.6537,24.2789,28.5833,24.6117,,,,,,"418,709,006,507.53"
25/09/2562,27.0488,24.9548,21.3217,19.6529,24.267,28.5571,24.5255,,,,,,"415,834,649,047.43"
24/09/2562,27.0606,24.9677,21.3281,19.652,24.2735,28.5689,24.5503,,,,,,"416,059,170,774.51"
23/09/2562,27.0351,24.948,21.3266,19.6511,24.2575,28.5488,24.3998,,,,,,"415,744,698,467.91"
20/09/2562,27.0574,24.9577,21.3108,19.6512,24.2662,28.5937,24.6299,,,,,,"415,934,402,078.35"
19/09/2562,27.0729,24.9669,21.3091,19.6501,24.2734,28.6308,24.6306,,,,,,"416,115,205,653.51"
18/09/2562,27.0936,24.9755,21.3081,19.6494,24.2837,28.6589,24.8269,,,,,,"416,280,193,379.47"
17/09/2562,27.0979,24.9742,21.2946,19.6484,24.285,28.6841,24.9558,,,,,,"416,289,319,191.09"
16/09/2562,27.0617,24.9444,21.2778,19.6476,24.2603,28.6376,24.9309,,,,,,"415,814,208,707.65"
13/09/2562,27.0589,24.9384,21.2605,19.6449,24.2528,28.6606,24.9372,,,,,,"415,735,655,105.01"
09/12/2562,27.0513,24.932,21.2496,19.6439,24.2456,28.6623,24.9403,,,,,,"415,644,814,810.02"
09/11/2562,27.0754,24.9432,21.2413,19.6427,24.2568,28.6981,25.1308,,,,,,"415,854,901,090.92"
09/10/2562,27.0383,24.9268,21.2367,19.642,24.244,28.6318,24.9075,,,,,,"415,591,748,673.65"
09/09/2562,27.0725,24.9516,21.2482,19.6412,24.2588,28.6803,24.9324,,,,,,"416,026,624,500.68"
09/06/2562,27.1083,24.9815,21.2753,19.6383,24.2807,28.7173,24.9115,,,,,,"416,536,869,147.27"
09/05/2562,27.11,24.979,21.3049,19.6375,24.2821,28.6789,24.9225,,,,,,"416,505,190,774.23"
09/04/2562,27.0537,24.9433,21.3186,19.6366,24.2562,28.557,24.7279,,,,,,"415,905,574,372.80"
09/03/2562,26.9924,24.9032,21.3174,19.6358,24.229,28.4428,24.4429,,,,,,"415,245,373,080.60"
09/02/2562,27.03,24.9218,21.3191,19.6347,24.2435,28.5153,24.6415,,,,,,"415,610,209,483.82"
30/08/2562,27.0147,24.9021,21.3128,19.6314,24.228,28.4905,24.68,,,,,,"415,301,215,923.49"
29/08/2562,26.9803,24.8822,21.3259,19.6303,24.2106,28.4184,24.4202,,,,,,"414,979,718,269.96"
28/08/2562,26.8884,24.8268,21.3205,19.6296,24.1651,28.2623,24.0252,,,,,,"414,029,360,096.48"
27/08/2562,26.8423,24.7938,21.299,19.6283,24.1387,28.2055,23.9533,,,,,,"410,829,095,394.08"
26/08/2562,26.8468,24.7941,21.2941,19.6272,24.1355,28.2134,24.0745,,,,,,"410,855,373,351.53"
23/08/2562,26.8764,24.8053,21.2524,19.6244,24.1457,28.2913,24.4654,,,,,,"411,080,525,367.32"
22/08/2562,26.8993,24.8271,21.2562,19.6235,24.1602,28.3773,24.2376,,,,,,"411,482,692,429.21"
21/08/2562,26.928,24.8473,21.2624,19.6226,24.1693,28.432,24.2848,,,,,,"411,851,502,196.98"
20/08/2562,26.876,24.8152,21.2594,19.6213,24.145,28.3347,24.1126,,,,,,"411,330,864,177.84"
19/08/2562,26.9405,24.8543,21.2778,19.6204,24.1798,28.4258,24.3377,,,,,,"412,008,397,114.29"
16/08/2562,26.927,24.8584,21.3046,19.6195,24.1867,28.349,24.2567,,,,,,"412,070,811,817.33"
15/08/2562,26.8088,24.7814,21.2964,19.6193,24.1192,28.1505,23.8205,,,,,,"410,782,683,540.76"
14/08/2562,26.8167,24.7804,21.2788,19.618,24.1268,28.1743,24.0414,,,,,,"410,796,162,073.54"
13/08/2562,26.8689,24.8172,21.2673,19.6172,24.1427,28.3178,24.0287,,,,,,"411,442,138,099.64"
08/09/2562,26.924,24.8528,21.2695,19.6139,24.1693,28.3929,24.4464,,,,,,"412,089,396,430.73"
08/08/2562,26.9571,24.8756,21.2722,19.6129,24.1891,28.449,24.6134,,,,,,"412,516,843,178.62"
08/07/2562,26.8611,24.7906,21.1997,19.6115,24.1185,28.32,24.6708,,,,,,"411,137,840,037.32"
08/06/2562,26.7983,24.7358,21.1504,19.6088,24.0691,28.2646,24.7174,,,,,,"410,254,306,032.81"
08/05/2562,26.7741,24.7198,21.1433,19.6076,24.0573,28.222,24.6164,,,,,,"410,012,574,596.72"
08/02/2562,26.873,24.782,21.1098,19.6048,24.0967,28.4774,24.9297,,,,,,"411,098,643,735.76"
08/01/2562,26.9191,24.8107,21.0771,19.6035,24.1135,28.6235,25.157,,,,,,"411,624,649,329.80"
31/07/2562,26.9318,24.8212,21.0739,19.6026,24.1226,28.6541,25.293,,,,,,"411,830,631,436.10"
30/07/2562,26.9443,24.8311,21.0672,19.6002,24.125,28.7111,25.1805,,,,,,"412,002,828,735.75"
26/07/2562,26.9834,24.8552,21.0479,19.5966,24.1384,28.8109,25.2893,,,,,,"412,426,688,607.11"
25/07/2562,26.9888,24.8539,21.0422,19.596,24.1385,28.8016,25.4977,,,,,,"409,748,382,486.17"
24/07/2562,26.9288,24.8153,21.0255,19.5948,24.0998,28.7309,25.4607,,,,,,"409,141,188,378.15"
23/07/2562,26.923,24.8109,21.0212,19.594,24.0976,28.7221,25.4839,,,,,,"409,103,523,496.77"
22/07/2562,26.9057,24.7951,21.0192,19.5928,24.0822,28.6785,25.5254,,,,,,"408,866,265,738.60"
19/07/2562,26.9079,24.7936,21.026,19.592,24.0839,28.665,25.6478,,,,,,"408,870,032,166.19"
18/07/2562,26.8821,24.7758,21.0108,19.5906,24.0647,28.6596,25.4596,,,,,,"408,583,499,763.64"
17/07/2562,26.8562,24.7537,21.0033,19.5909,24.0464,28.6279,25.3983,,,,,,"408,262,224,108.17"
15/07/2562,26.9047,24.7915,20.9975,19.5879,24.0795,28.7135,25.5454,,,,,,"408,927,852,391.69"
07/12/2562,26.9093,24.7947,20.9943,19.5854,24.0841,28.7204,25.6,,,,,,"408,999,252,982.50"
07/11/2562,26.9066,24.7888,21.0044,19.5845,24.0842,28.6872,25.72,,,,,,"408,934,986,549.79"
07/10/2562,26.9046,24.7846,20.9915,19.5836,24.0768,28.6953,25.7261,,,,,,"408,885,354,067.16"
07/09/2562,26.8584,24.7581,20.9892,19.5828,24.0513,28.617,25.4788,,,,,,"408,481,913,553.19"
07/08/2562,26.8825,24.7732,20.9917,19.5819,24.0657,28.6517,25.6386,,,,,,"408,765,432,118.17"
07/05/2562,26.8898,24.7748,20.9886,19.5794,24.0665,28.676,25.6815,,,,,,"408,826,882,433.77"
07/04/2562,26.8897,24.7731,20.9857,19.5784,24.061,28.6857,25.608,,,,,,"408,836,339,683.90"
07/03/2562,26.9002,24.7737,20.9904,19.5776,24.0661,28.6912,25.7927,,,,,,"408,895,897,909.83"
07/02/2562,26.8736,24.755,20.9687,19.5766,24.0453,28.6623,25.7336,,,,,,"408,612,656,139.49"
07/01/2562,26.8527,24.7305,20.9481,19.5755,24.0331,28.6366,25.9062,,,,,,"408,242,675,920.15"
28/06/2562,26.8111,24.7004,20.933,19.5727,24.0068,28.5773,25.7149,,,,,,"407,761,113,367.03"
27/06/2562,26.7956,24.6872,20.9265,19.572,23.9956,28.5476,25.7394,,,,,,"407,562,626,060.07"
26/06/2562,26.7659,24.6697,20.9351,19.571,23.9807,28.4764,25.5905,,,,,,"407,278,578,017.42"
25/06/2562,26.7606,24.6587,20.9246,19.5699,23.9679,28.4823,25.6081,,,,,,"404,494,154,377.25"
24/06/2562,26.7648,24.6611,20.9189,19.5688,23.9692,28.5176,25.5482,,,,,,"404,550,380,979.74"
21/06/2562,26.7729,24.667,20.918,19.5661,23.9704,28.5337,25.552,,,,,,"404,673,943,023.65"
20/06/2562,26.7849,24.6732,20.9264,19.5651,23.9778,28.5455,25.6089,,,,,,"404,803,062,062.18"
19/06/2562,26.7535,24.6573,20.9115,19.5643,23.9574,28.5007,25.4223,,,,,,"404,570,248,053.00"
18/06/2562,26.691,24.6217,20.9089,19.5633,23.9235,28.3957,25.0571,,,,,,"404,023,349,253.48"
17/06/2562,26.6206,24.5786,20.9113,19.5625,23.8841,28.2549,24.8216,,,,,,"403,330,138,581.78"
14/06/2562,26.6102,24.5709,20.9183,19.5601,23.8814,28.2123,24.9145,,,,,,"403,212,590,362.14"
13/06/2562,26.6291,24.5792,20.9049,19.5594,23.8826,28.2736,24.9636,,,,,,"403,377,477,038.68"
06/12/2562,26.6061,24.5598,20.8825,19.5583,23.8641,28.2585,24.9428,,,,,,"403,085,161,856.29"
06/11/2562,26.6131,24.565,20.875,19.5573,23.8696,28.2825,24.945,,,,,,"403,221,130,636.05"
06/10/2562,26.5889,24.5469,20.8701,19.5564,23.8548,28.2408,24.8491,,,,,,"402,940,242,128.78"
06/07/2562,26.5456,24.5184,20.8594,19.5541,23.8274,28.1665,24.6814,,,,,,"402,512,317,524.83"
06/06/2562,26.5121,24.4984,20.8681,19.553,23.8112,28.0673,24.7212,,,,,,"402,206,346,629.86"
06/05/2562,26.4758,24.4724,20.848,19.5517,23.7864,28.0246,24.6603,,,,,,"401,806,837,124.55"
06/04/2562,26.4208,24.4381,20.8417,19.5506,23.7574,27.9332,24.4821,,,,,,"401,262,716,716.61"
31/05/2562,26.3766,24.4193,20.8225,19.5469,23.7322,27.8637,24.2488,,,,,,"400,962,365,925.87"
30/05/2562,26.4128,24.4399,20.8079,19.5454,23.7442,27.9673,24.2744,,,,,,"401,254,277,557.03"
29/05/2562,26.4277,24.4526,20.8087,19.5444,23.7596,27.9874,24.261,,,,,,"401,469,825,941.74"
28/05/2562,26.4841,24.4849,20.8027,19.5438,23.7901,28.1039,24.486,,,,,,"399,465,593,468.46"
27/05/2562,26.4692,24.4753,20.7992,19.5429,23.7812,28.0948,24.3545,,,,,,"399,329,449,523.26"
24/05/2562,26.4514,24.4661,20.7983,19.5399,23.7713,28.0666,24.1973,,,,,,"399,206,873,234.14"
23/05/2562,26.4453,24.4618,20.7915,19.5393,23.7625,28.0673,24.1501,,,,,,"399,175,143,032.16"
22/05/2562,26.507,24.497,20.7856,19.5383,23.7932,28.2028,24.4347,,,,,,"399,808,536,741.79"
21/05/2562,26.4734,24.4772,20.7844,19.5374,23.7751,28.1542,24.1984,,,,,,"399,514,944,688.89"
17/05/2562,26.4435,24.4567,20.7798,19.5336,23.7576,28.1155,24.1223,,,,,,"399,197,171,379.22"
16/05/2562,26.4595,24.465,20.7823,19.5321,23.7625,28.1515,24.2255,,,,,,"399,370,404,260.52"
15/05/2562,26.4523,24.4596,20.7782,19.5317,23.7572,28.1268,24.3159,,,,,,"399,305,991,532.63"
14/05/2562,26.4297,24.4387,20.7794,19.5308,23.7434,28.0601,24.4679,,,,,,"398,985,131,257.22"
13/05/2562,26.4547,24.4606,20.7771,19.5301,23.7586,28.0979,24.5589,,,,,,"399,382,523,854.87"
05/10/2562,26.5232,24.5027,20.7705,19.5274,23.7895,28.2642,24.6929,,,,,,"400,094,416,048.92"
05/09/2562,26.5336,24.5144,20.7675,19.5264,23.7953,28.2901,24.6442,,,,,,"400,311,512,043.05"
05/08/2562,26.5766,24.545,20.765,19.5255,23.817,28.3838,24.7596,,,,,,"400,855,628,310.56"
05/07/2562,26.6303,24.5836,20.7626,19.5245,23.8465,28.4887,24.9575,,,,,,"401,519,501,856.67"
05/03/2562,26.7216,24.6433,20.7536,19.5209,23.8879,28.7064,25.0864,,,,,,"402,540,045,450.39"
05/02/2562,26.6937,24.6247,20.7505,19.5201,23.8728,28.6373,25.0933,,,,,,"402,263,942,778.10"
30/04/2562,26.6446,24.5877,20.7476,19.5181,23.8452,28.6133,25.0092,,,,,,"401,681,065,890.31"
29/04/2562,26.6259,24.5749,20.7416,19.5172,23.832,28.5878,24.8865,,,,,,"401,476,198,560.59"
26/04/2562,26.6302,24.5751,20.7349,19.5145,23.8315,28.5989,24.9166,,,,,,"401,487,270,116.40"
25/04/2562,26.638,24.581,20.7325,19.5137,23.8336,28.6136,25.0407,,,,,,"399,029,768,598.46"
24/04/2562,26.6198,24.5686,20.7273,19.5127,23.8218,28.5859,25.0622,,,,,,"398,837,188,171.95"
23/04/2562,26.6049,24.5575,20.7244,19.5117,23.8106,28.5748,25.0281,,,,,,"398,677,462,119.55"
22/04/2562,26.586,24.5478,20.7311,19.5107,23.804,28.5179,25.0202,,,,,,"398,526,432,748.94"
19/04/2562,26.5832,24.5462,20.7285,19.5073,23.8026,28.5096,25.0161,,,,,,"398,512,733,133.02"
18/04/2562,26.5771,24.5407,20.7272,19.5071,23.7984,28.5006,25.0114,,,,,,"398,447,007,019.02"
17/04/2562,26.5666,24.5349,20.7223,19.5066,23.7946,28.485,25.0054,,,,,,"398,359,835,540.31"
04/12/2562,26.5521,24.5205,20.7235,19.502,23.7813,28.467,24.8507,,,,,,"398,148,781,511.97"
04/11/2562,26.5486,24.5222,20.7248,19.5011,23.7839,28.4545,24.8209,,,,,,"398,185,283,727.36"
04/10/2562,26.5559,24.5276,20.723,19.5002,23.7869,28.4751,24.8639,,,,,,"398,299,693,222.59"
04/09/2562,26.5366,24.5137,20.7213,19.4992,23.7756,28.4411,24.8115,,,,,,"398,085,777,010.59"
04/05/2562,26.5174,24.5002,20.7152,19.4953,23.7602,28.4263,24.6258,,,,,,"397,890,337,221.48"
04/04/2562,26.4877,24.4797,20.7174,19.4946,23.7442,28.3581,24.6086,,,,,,"397,562,329,096.38"
04/03/2562,26.4905,24.4781,20.7124,19.4937,23.7468,28.3604,24.724,,,,,,"397,558,301,782.44"
04/02/2562,26.4762,24.4663,20.7084,19.4928,23.7351,28.3256,24.7259,,,,,,"397,385,654,838.23"
04/01/2562,26.4583,24.4567,20.7094,19.4916,23.7293,28.2952,24.6213,,,,,,"397,249,441,564.87"
29/03/2562,26.4069,24.4214,20.7043,19.4864,23.697,28.1891,24.5481,,,,,,"396,682,792,963.80"
28/03/2562,26.3819,24.4027,20.7086,19.4852,23.6841,28.1222,24.5015,,,,,,"396,374,796,699.05"
27/03/2562,26.3519,24.3855,20.7092,19.4842,23.6685,28.0738,24.4238,,,,,,"396,090,869,473.14"
26/03/2562,26.3452,24.3735,20.7077,19.4834,23.6578,28.0617,24.499,,,,,,"393,358,255,970.48"
25/03/2562,26.2957,24.3437,20.7052,19.4826,23.6314,27.9708,24.3849,,,,,,"392,883,161,537.12"
